num-keys,overlap,overlap-pct,latency-ms
1,1,100,30.25
1,1,100,26.03
1,1,100,33.02
1,1,100,36.49
1,1,100,30.86
1,1,100,34.00
1,1,100,31.90
1,1,100,29.87
1,1,100,34.70
1,1,100,32.01
1,1,100,33.03
1,1,100,115.90
1,1,100,34.08
1,1,100,28.00
1,1,100,33.49
1,1,100,34.75
1,1,100,32.78
1,1,100,34.43
1,1,100,756.43
1,1,100,35.23
1,1,100,95.45
1,1,100,35.87
1,1,100,44.14
1,1,100,32.49
1,1,100,32.31
1,1,100,33.90
1,1,100,1158.26
1,1,100,29.00
1,1,100,40.76
1,1,100,33.38
1,1,100,29.23
1,1,100,32.40
1,1,100,34.94
1,1,100,34.18
1,1,100,33.68
1,1,100,30.10
1,1,100,28.49
1,1,100,33.55
1,1,100,35.39
1,1,100,39.75
1,1,100,34.65
1,1,100,34.63
1,1,100,32.98
1,1,100,30.85
1,1,100,34.23
1,1,100,33.53
1,1,100,30.20
1,1,100,32.84
1,1,100,36.32
1,1,100,33.05
1,1,100,30.66
1,1,100,32.20
1,1,100,34.11
1,1,100,29.18
1,1,100,33.94
1,1,100,34.60
1,1,100,30.56
1,1,100,34.27
1,1,100,36.48
1,1,100,34.54
1,1,100,34.24
1,1,100,32.41
1,1,100,31.89
1,1,100,30.93
1,1,100,39.30
1,1,100,34.79
1,1,100,39.84
1,1,100,34.80
1,1,100,45.53
1,1,100,36.34
1,1,100,29.43
1,1,100,29.51
1,1,100,33.52
1,1,100,37.39
1,1,100,35.85
1,1,100,31.40
1,1,100,31.56
1,1,100,32.01
1,1,100,29.12
1,1,100,34.44
1,1,100,31.44
1,1,100,33.11
1,1,100,31.76
1,1,100,34.30
1,1,100,30.94
1,1,100,36.01
1,1,100,30.96
1,1,100,27.93
1,1,100,30.14
1,1,100,32.21
1,1,100,31.44
1,1,100,32.95
1,1,100,31.11
1,1,100,35.41
1,1,100,31.68
1,1,100,28.54
1,1,100,32.62
1,1,100,31.68
1,1,100,36.47
1,1,100,31.15
1,1,100,26.04
1,1,100,35.55
1,1,100,34.93
1,1,100,33.76
1,1,100,33.52
1,1,100,32.21
1,1,100,32.90
1,1,100,33.91
1,1,100,34.43
1,1,100,35.65
1,1,100,31.26
1,1,100,34.81
1,1,100,28.16
1,1,100,31.68
1,1,100,43.22
1,1,100,29.62
1,1,100,35.88
1,1,100,32.08
1,1,100,33.81
1,1,100,47.91
1,1,100,35.41
1,1,100,33.85
1,1,100,34.42
1,1,100,36.34
1,1,100,36.95
1,1,100,30.96
1,1,100,33.51
1,1,100,37.83
1,1,100,32.80
1,1,100,44.10
1,1,100,30.41
1,1,100,31.82
1,1,100,43.27
1,1,100,46.09
1,1,100,44.17
1,1,100,33.18
1,1,100,30.52
1,1,100,31.75
1,1,100,35.91
1,1,100,35.27
1,1,100,40.96
1,1,100,27.73
1,1,100,32.19
1,1,100,36.05
1,1,100,31.79
1,1,100,34.32
1,1,100,28.07
1,1,100,30.61
1,1,100,30.04
1,1,100,40.20
1,1,100,29.34
1,1,100,31.72
1,1,100,32.58
1,1,100,29.50
1,1,100,33.17
1,1,100,27.11
1,1,100,34.08
1,1,100,29.74
1,1,100,30.66
1,1,100,30.79
1,1,100,31.52
1,1,100,33.47
1,1,100,34.42
1,1,100,32.08
1,1,100,32.08
1,1,100,29.02
1,1,100,31.82
1,1,100,31.63
1,1,100,32.77
1,1,100,58.62
1,1,100,31.01
1,1,100,35.96
1,1,100,26.78
1,1,100,36.95
1,1,100,31.52
1,1,100,28.47
1,1,100,32.59
1,1,100,29.15
1,1,100,36.90
1,1,100,32.89
1,1,100,32.08
1,1,100,32.12
1,1,100,29.92
1,1,100,35.42
1,1,100,34.23
1,1,100,66.74
1,1,100,29.49
1,1,100,33.01
1,1,100,35.38
1,1,100,30.74
1,1,100,33.45
1,1,100,32.28
1,1,100,32.22
1,1,100,33.91
1,1,100,33.08
1,1,100,34.45
1,1,100,31.18
1,1,100,41.68
1,1,100,35.47
1,1,100,31.35
1,1,100,30.86
1,1,100,34.96
1,1,100,28.35
1,1,100,30.33
1,1,100,34.95
1,1,100,38.30
1,1,100,35.90
1,1,100,32.57
1,1,100,31.47
1,1,100,30.72
1,1,100,37.42
1,1,100,33.46
1,1,100,32.25
1,1,100,31.62
1,1,100,37.18
1,1,100,35.01
1,1,100,33.92
1,1,100,37.12
1,1,100,32.66
1,1,100,34.25
1,1,100,34.20
1,1,100,29.12
1,1,100,39.51
1,1,100,30.56
1,1,100,31.21
1,1,100,27.81
1,1,100,33.08
1,1,100,31.67
1,1,100,31.73
1,1,100,32.42
1,1,100,33.10
1,1,100,32.97
1,1,100,29.04
1,1,100,31.58
1,1,100,35.63
1,1,100,35.50
1,1,100,30.05
1,1,100,36.04
1,1,100,33.91
1,1,100,37.43
1,1,100,29.56
1,1,100,35.05
1,1,100,35.00
1,1,100,36.34
1,1,100,33.74
1,1,100,31.24
1,1,100,35.37
1,1,100,33.59
1,1,100,34.48
1,1,100,30.12
1,1,100,34.77
1,1,100,34.34
1,1,100,32.53
1,1,100,39.66
1,1,100,33.25
1,1,100,29.18
1,1,100,33.19
1,1,100,33.76
1,1,100,9019.27
1,1,100,9084.31
1,1,100,33.57
1,1,100,36.49
1,1,100,34.12
1,1,100,41.23
1,1,100,29.49
1,1,100,32.32
1,1,100,34.47
1,1,100,32.51
1,1,100,36.67
1,1,100,33.59
1,1,100,31.65
1,1,100,32.41
1,1,100,31.09
1,1,100,27.16
1,1,100,30.65
1,1,100,33.17
1,1,100,36.51
1,1,100,45.55
1,1,100,29.36
1,1,100,31.40
1,1,100,33.49
1,1,100,36.04
1,1,100,32.97
1,1,100,26.35
1,1,100,31.44
1,1,100,33.55
1,1,100,34.51
1,1,100,34.82
1,1,100,43.36
1,1,100,34.72
1,1,100,29.20
1,1,100,35.49
1,1,100,28.52
1,1,100,31.05
1,1,100,29.75
1,1,100,31.29
1,1,100,34.64
1,1,100,27.66
1,1,100,32.76
1,1,100,30.33
1,1,100,32.62
1,1,100,38.49
1,1,100,37.59
1,1,100,33.31
1,1,100,32.91
1,1,100,48.44
1,1,100,35.84
1,1,100,33.48
1,1,100,32.43
1,1,100,30.96
1,1,100,37.60
1,1,100,31.56
1,1,100,33.75
1,1,100,32.08
1,1,100,30.94
1,1,100,33.77
1,1,100,33.60
1,1,100,34.55
1,1,100,33.37
1,1,100,35.88
1,1,100,30.91
1,1,100,30.11
1,1,100,27.23
1,1,100,34.41
1,1,100,33.42
1,1,100,29.28
1,1,100,28.89
1,1,100,31.19
1,1,100,31.03
1,1,100,27.06
1,1,100,25.49
1,1,100,29.72
1,1,100,30.64
1,1,100,34.27
1,1,100,28.76
1,1,100,46.10
1,1,100,29.52
1,1,100,32.40
1,1,100,31.11
1,1,100,32.70
1,1,100,31.25
1,1,100,32.50
1,1,100,47.05
1,1,100,42.17
1,1,100,41.83
1,1,100,41.20
1,1,100,32.14
1,1,100,34.92
1,1,100,35.65
1,1,100,39.14
1,1,100,35.26
1,1,100,42.09
1,1,100,36.31
1,1,100,41.41
1,1,100,44.31
1,1,100,43.15
1,1,100,40.86
1,1,100,39.45
1,1,100,40.92
1,1,100,34.32
1,1,100,42.66
1,1,100,35.11
1,1,100,36.38
1,1,100,41.58
1,1,100,37.54
1,1,100,45.39
1,1,100,35.42
1,1,100,40.08
1,1,100,52.58
1,1,100,46.17
1,1,100,42.99
1,1,100,37.15
1,1,100,43.72
1,1,100,36.62
1,1,100,37.41
1,1,100,40.78
1,1,100,40.43
1,1,100,12256.83
1,1,100,35.44
1,1,100,36.53
1,1,100,36.32
1,1,100,34.95
1,1,100,35.64
1,1,100,32.81
1,1,100,35.30
1,1,100,34.74
1,1,100,39.77
1,1,100,33.47
1,1,100,35.37
1,1,100,35.40
1,1,100,34.35
1,1,100,40.61
1,1,100,41.07
1,1,100,44.69
1,1,100,38.28
1,1,100,43.55
1,1,100,42.10
1,1,100,91.09
1,1,100,41.92
1,1,100,116.25
1,1,100,58.22
1,1,100,34.79
1,1,100,37.13
1,1,100,38.33
1,1,100,41.45
1,1,100,33.21
1,1,100,40.03
1,1,100,39.44
1,1,100,35.76
1,1,100,34.93
1,1,100,36.08
1,1,100,36.46
1,1,100,43.16
1,1,100,40.11
1,1,100,34.62
1,1,100,41.93
1,1,100,35.00
1,1,100,35.01
1,1,100,40.02
1,1,100,34.87
1,1,100,39.60
1,1,100,38.87
1,1,100,37.73
1,1,100,39.52
1,1,100,35.24
1,1,100,34.06
1,1,100,35.30
1,1,100,36.42
1,1,100,35.22
1,1,100,40.16
1,1,100,29.92
1,1,100,34.45
1,1,100,32.57
1,1,100,34.43
1,1,100,38.31
1,1,100,38.65
1,1,100,37.02
1,1,100,38.62
1,1,100,37.42
1,1,100,33.13
1,1,100,35.37
1,1,100,32.46
1,1,100,38.84
1,1,100,30.98
1,1,100,47.10
1,1,100,39.19
1,1,100,37.35
1,1,100,15490.33
1,1,100,29.84
1,1,100,29.42
1,1,100,33.00
1,1,100,29.44
1,1,100,49.35
1,1,100,30.88
1,1,100,34.24
1,1,100,27.38
1,1,100,25.61
1,1,100,27.99
1,1,100,29.16
1,1,100,37.08
1,1,100,34.99
1,1,100,30.95
1,1,100,37.88
1,1,100,30.70
1,1,100,40.69
1,1,100,31.21
1,1,100,36.08
1,1,100,29.26
1,1,100,46.88
1,1,100,30.23
1,1,100,33.99
1,1,100,34.91
1,1,100,30.27
1,1,100,35.74
1,1,100,34.31
1,1,100,36.02
1,1,100,35.82
1,1,100,38.64
1,1,100,33.30
1,1,100,30.66
1,1,100,37.22
1,1,100,33.95
1,1,100,32.65
1,1,100,32.96
1,1,100,32.32
1,1,100,32.48
1,1,100,40.03
1,1,100,30.50
1,1,100,29.61
1,1,100,31.17
1,1,100,34.44
1,1,100,29.04
1,1,100,34.42
1,1,100,32.97
1,1,100,31.40
1,1,100,36.09
1,1,100,28.97
1,1,100,30.97
1,1,100,35.00
1,1,100,39.04
1,1,100,33.49
1,1,100,31.22
1,1,100,32.29
1,1,100,32.19
1,1,100,32.22
1,1,100,35.24
1,1,100,37.83
1,1,100,33.76
1,1,100,34.30
1,1,100,35.54
1,1,100,34.64
1,1,100,34.03
1,1,100,31.18
1,1,100,32.99
1,1,100,33.87
1,1,100,29.73
1,1,100,34.70
1,1,100,32.64
1,1,100,32.32
1,1,100,34.11
1,1,100,36.59
1,1,100,31.86
1,1,100,35.78
1,1,100,47.27
1,1,100,34.49
1,1,100,37.22
1,1,100,31.91
1,1,100,32.85
1,1,100,33.20
1,1,100,38.41
1,1,100,39.30
1,1,100,34.59
1,1,100,34.56
1,1,100,37.81
1,1,100,31.17
1,1,100,34.82
1,1,100,33.16
1,1,100,31.02
1,1,100,63.17
1,1,100,32.72
1,1,100,36.71
1,1,100,35.20
1,1,100,32.15
1,1,100,31.78
1,1,100,34.52
1,1,100,37.94
1,1,100,34.95
1,1,100,34.03
1,1,100,34.88
1,1,100,38.12
1,1,100,33.14
1,1,100,38.60
1,1,100,30.58
1,1,100,31.46
1,1,100,33.57
1,1,100,32.02
1,1,100,35.33
1,1,100,62.95
1,1,100,42.39
1,1,100,35.82
1,1,100,11203.91
1,1,100,11184.83
1,1,100,7068.16
1,1,100,4287.50
2,1,50,60.51
2,1,50,121.93
2,1,50,182.95
2,1,50,297.29
2,1,50,359.30
2,1,50,353.78
2,1,50,347.80
2,1,50,341.38
2,1,50,287.47
2,1,50,301.29
2,1,50,301.06
2,1,50,305.56
2,1,50,311.24
2,1,50,311.49
2,1,50,298.42
2,1,50,311.60
2,1,50,337.32
2,1,50,341.16
2,1,50,349.69
2,1,50,352.72
2,1,50,342.71
2,1,50,317.61
2,1,50,308.47
2,1,50,299.36
2,1,50,296.30
2,1,50,298.63
2,1,50,298.88
2,1,50,297.55
2,1,50,297.08
2,1,50,295.22
2,1,50,291.34
2,1,50,288.72
2,1,50,295.16
2,1,50,290.08
2,1,50,284.54
2,1,50,290.31
2,1,50,290.61
2,1,50,287.19
2,1,50,290.79
2,1,50,296.29
2,1,50,291.30
2,1,50,287.59
2,1,50,290.89
2,1,50,293.00
2,1,50,290.87
2,1,50,294.34
2,1,50,295.26
2,1,50,292.67
2,1,50,294.09
2,1,50,289.61
2,1,50,282.41
2,1,50,284.77
2,1,50,291.01
2,1,50,290.33
2,1,50,294.67
2,1,50,305.21
2,1,50,333.10
2,1,50,324.62
2,1,50,326.94
2,1,50,328.47
2,1,50,326.49
2,1,50,293.23
2,1,50,299.41
2,1,50,289.82
2,1,50,291.28
2,1,50,285.20
2,1,50,293.47
2,1,50,289.20
2,1,50,322.29
2,1,50,322.41
2,1,50,331.40
2,1,50,332.12
2,1,50,336.98
2,1,50,311.95
2,1,50,309.95
2,1,50,306.18
2,1,50,319.06
2,1,50,317.09
2,1,50,312.54
2,1,50,311.62
2,1,50,310.32
2,1,50,295.19
2,1,50,301.56
2,1,50,306.85
2,1,50,309.13
2,1,50,308.93
2,1,50,312.81
2,1,50,323.29
2,1,50,321.86
2,1,50,327.71
2,1,50,329.32
2,1,50,328.35
2,1,50,314.47
2,1,50,318.25
2,1,50,307.48
2,1,50,302.60
2,1,50,304.98
2,1,50,312.36
2,1,50,308.29
2,1,50,326.79
2,1,50,332.30
2,1,50,333.63
2,1,50,367.97
2,1,50,364.59
2,1,50,348.13
2,1,50,346.66
2,1,50,361.17
2,1,50,315.16
2,1,50,325.57
2,1,50,344.63
2,1,50,345.69
2,1,50,320.61
2,1,50,323.58
2,1,50,318.26
2,1,50,301.93
2,1,50,299.51
2,1,50,324.52
2,1,50,323.39
2,1,50,319.94
2,1,50,318.52
2,1,50,315.10
2,1,50,293.11
2,1,50,294.96
2,1,50,298.19
2,1,50,297.39
2,1,50,297.28
2,1,50,301.96
2,1,50,298.87
2,1,50,295.64
2,1,50,294.28
2,1,50,296.32
2,1,50,291.33
2,1,50,295.33
2,1,50,292.45
2,1,50,292.69
2,1,50,290.04
2,1,50,289.99
2,1,50,290.32
2,1,50,290.12
2,1,50,290.26
2,1,50,291.99
2,1,50,287.66
2,1,50,285.14
2,1,50,313.87
2,1,50,311.72
2,1,50,313.36
2,1,50,319.31
2,1,50,324.50
2,1,50,299.12
2,1,50,303.65
2,1,50,310.34
2,1,50,310.10
2,1,50,306.46
2,1,50,305.99
2,1,50,305.63
2,1,50,303.92
2,1,50,304.11
2,1,50,311.31
2,1,50,313.11
2,1,50,343.31
2,1,50,338.40
2,1,50,337.92
2,1,50,330.75
2,1,50,332.84
2,1,50,305.75
2,1,50,311.67
2,1,50,309.96
2,1,50,307.94
2,1,50,299.47
2,1,50,299.97
2,1,50,298.98
2,1,50,298.80
2,1,50,297.26
2,1,50,301.15
2,1,50,293.54
2,1,50,302.57
2,1,50,301.81
2,1,50,301.58
2,1,50,298.97
2,1,50,294.98
2,1,50,279.52
2,1,50,288.02
2,1,50,285.10
2,1,50,290.32
2,1,50,321.57
2,1,50,325.09
2,1,50,316.75
2,1,50,318.79
2,1,50,320.58
2,1,50,297.21
2,1,50,291.39
2,1,50,300.11
2,1,50,305.69
2,1,50,300.43
2,1,50,295.79
2,1,50,305.13
2,1,50,304.01
2,1,50,324.52
2,1,50,323.95
2,1,50,326.45
2,1,50,318.20
2,1,50,312.61
2,1,50,289.65
2,1,50,296.92
2,1,50,298.29
2,1,50,300.79
2,1,50,301.74
2,1,50,302.29
2,1,50,300.03
2,1,50,301.93
2,1,50,303.74
2,1,50,312.64
2,1,50,313.05
2,1,50,305.88
2,1,50,303.50
2,1,50,306.04
2,1,50,299.46
2,1,50,291.42
2,1,50,308.91
2,1,50,307.14
2,1,50,304.30
2,1,50,296.20
2,1,50,303.21
2,1,50,290.97
2,1,50,290.90
2,1,50,288.26
2,1,50,290.56
2,1,50,287.97
2,1,50,295.94
2,1,50,301.16
2,1,50,303.49
2,1,50,304.54
2,1,50,308.30
2,1,50,301.23
2,1,50,300.89
2,1,50,303.59
2,1,50,306.32
2,1,50,302.38
2,1,50,305.30
2,1,50,302.96
2,1,50,318.05
2,1,50,324.82
2,1,50,324.91
2,1,50,320.32
2,1,50,315.36
2,1,50,298.30
2,1,50,291.98
2,1,50,291.47
2,1,50,292.48
2,1,50,301.93
2,1,50,304.81
2,1,50,299.25
2,1,50,300.49
2,1,50,298.79
2,1,50,292.39
2,1,50,311.99
2,1,50,315.92
2,1,50,316.15
2,1,50,318.19
2,1,50,315.34
2,1,50,290.31
2,1,50,289.50
2,1,50,292.97
2,1,50,292.03
2,1,50,297.06
2,1,50,297.51
2,1,50,320.96
2,1,50,317.75
2,1,50,319.98
2,1,50,315.97
2,1,50,313.51
2,1,50,298.13
2,1,50,296.96
2,1,50,317.63
2,1,50,319.30
2,1,50,326.08
2,1,50,325.40
2,1,50,327.63
2,1,50,325.30
2,1,50,338.04
2,1,50,331.08
2,1,50,326.39
2,1,50,319.80
2,1,50,296.78
2,1,50,288.46
2,1,50,294.12
2,1,50,292.58
2,1,50,327.40
2,1,50,336.93
2,1,50,336.90
2,1,50,338.84
2,1,50,344.93
2,1,50,311.30
2,1,50,309.25
2,1,50,302.86
2,1,50,298.90
2,1,50,293.27
2,1,50,299.28
2,1,50,359.82
2,1,50,367.04
2,1,50,367.95
2,1,50,435.99
2,1,50,495.42
2,1,50,435.12
2,1,50,485.63
2,1,50,488.18
2,1,50,422.31
2,1,50,361.17
2,1,50,356.42
2,1,50,303.23
2,1,50,323.09
2,1,50,321.67
2,1,50,322.13
2,1,50,323.87
2,1,50,322.91
2,1,50,297.59
2,1,50,304.68
2,1,50,310.32
2,1,50,318.08
2,1,50,325.66
2,1,50,332.06
2,1,50,336.28
2,1,50,328.72
2,1,50,314.52
2,2,100,924.75
2,2,100,1179.17
2,2,100,2008.84
2,2,100,2561.41
2,2,100,2861.91
2,2,100,2313.56
2,2,100,2297.01
2,2,100,1666.43
2,2,100,877.20
2,2,100,1297.95
2,2,100,442.56
2,2,100,797.64
2,2,100,428.48
2,2,100,430.02
2,2,100,368.76
2,2,100,368.91
2,2,100,316.96
2,2,100,307.87
2,2,100,306.74
2,2,100,312.85
2,2,100,317.86
2,2,100,310.40
2,2,100,314.87
2,2,100,312.29
2,2,100,311.89
2,2,100,312.17
2,2,100,315.66
2,2,100,316.57
2,2,100,317.35
2,2,100,314.30
2,2,100,308.51
2,2,100,297.32
2,2,100,295.48
2,2,100,291.54
2,2,100,300.82
2,2,100,300.92
2,2,100,310.09
2,2,100,316.88
2,2,100,316.32
2,2,100,305.01
2,2,100,305.62
2,2,100,305.18
2,2,100,296.37
2,2,100,299.22
2,2,100,296.07
2,2,100,299.57
2,2,100,304.39
2,2,100,297.12
2,2,100,295.19
2,2,100,297.49
2,2,100,295.82
2,2,100,329.44
2,2,100,338.28
2,2,100,342.00
2,2,100,345.54
2,2,100,366.40
2,2,100,329.82
2,2,100,330.02
2,2,100,328.48
2,2,100,324.39
2,2,100,320.45
2,2,100,322.55
2,2,100,316.13
2,2,100,318.09
2,2,100,318.46
2,2,100,297.43
2,2,100,296.61
2,2,100,302.43
2,2,100,295.85
2,2,100,297.98
2,2,100,302.04
2,2,100,299.34
2,2,100,302.67
2,2,100,309.33
2,2,100,307.21
2,2,100,308.60
2,2,100,313.03
2,2,100,311.27
2,2,100,311.31
2,2,100,316.31
2,2,100,322.34
2,2,100,316.81
2,2,100,314.01
2,2,100,310.09
2,2,100,307.69
2,2,100,297.17
2,2,100,313.85
2,2,100,314.23
2,2,100,318.14
2,2,100,319.20
2,2,100,317.71
2,2,100,299.92
2,2,100,297.70
2,2,100,290.36
2,2,100,286.39
2,2,100,287.16
2,2,100,290.35
2,2,100,296.39
2,2,100,303.41
2,2,100,305.32
2,2,100,321.79
2,2,100,319.25
2,2,100,313.56
2,2,100,309.18
2,2,100,314.98
2,2,100,301.94
2,2,100,306.34
2,2,100,308.48
2,2,100,310.18
2,2,100,303.04
2,2,100,308.89
2,2,100,307.81
2,2,100,307.02
2,2,100,303.23
2,2,100,305.99
2,2,100,303.43
2,2,100,303.67
2,2,100,300.97
2,2,100,298.37
2,2,100,293.84
2,2,100,306.22
2,2,100,306.23
2,2,100,306.81
2,2,100,321.70
2,2,100,327.34
2,2,100,316.27
2,2,100,317.76
2,2,100,326.33
2,2,100,318.40
2,2,100,309.72
2,2,100,311.07
2,2,100,309.16
2,2,100,299.99
2,2,100,291.87
2,2,100,311.00
2,2,100,304.43
2,2,100,311.32
2,2,100,312.38
2,2,100,322.54
2,2,100,311.36
2,2,100,307.49
2,2,100,299.56
2,2,100,301.87
2,2,100,295.68
2,2,100,292.63
2,2,100,465.54
2,2,100,464.80
2,2,100,487.23
2,2,100,491.66
2,2,100,490.88
2,2,100,318.27
2,2,100,318.39
2,2,100,290.57
2,2,100,286.55
2,2,100,282.29
2,2,100,279.98
2,2,100,283.07
2,2,100,282.80
2,2,100,282.56
2,2,100,282.10
2,2,100,281.90
2,2,100,277.70
2,2,100,283.58
2,2,100,281.18
2,2,100,288.26
2,2,100,289.65
2,2,100,285.62
2,2,100,280.06
2,2,100,281.43
2,2,100,279.78
2,2,100,285.64
2,2,100,294.46
2,2,100,299.40
2,2,100,302.32
2,2,100,309.64
2,2,100,303.78
2,2,100,300.57
2,2,100,297.53
2,2,100,307.31
2,2,100,298.57
2,2,100,299.73
2,2,100,293.56
2,2,100,301.43
2,2,100,324.51
2,2,100,327.83
2,2,100,327.17
2,2,100,329.97
2,2,100,323.30
2,2,100,288.58
2,2,100,287.48
2,2,100,292.47
2,2,100,292.34
2,2,100,300.16
2,2,100,300.25
2,2,100,292.59
2,2,100,295.89
2,2,100,338.15
2,2,100,332.77
2,2,100,339.03
2,2,100,347.84
2,2,100,343.03
2,2,100,300.19
2,2,100,292.66
2,2,100,289.01
2,2,100,288.84
2,2,100,289.73
2,2,100,291.43
2,2,100,292.42
2,2,100,292.14
2,2,100,285.98
2,2,100,280.58
2,2,100,282.83
2,2,100,285.71
2,2,100,285.60
2,2,100,287.09
2,2,100,290.48
2,2,100,289.11
2,2,100,293.85
2,2,100,285.66
2,2,100,290.65
2,2,100,293.65
2,2,100,293.38
2,2,100,287.82
2,2,100,294.21
2,2,100,310.78
2,2,100,307.60
2,2,100,319.25
2,2,100,323.04
2,2,100,320.88
2,2,100,298.51
2,2,100,299.91
2,2,100,286.49
2,2,100,286.71
2,2,100,291.54
2,2,100,303.04
2,2,100,295.42
2,2,100,321.10
2,2,100,320.26
2,2,100,321.82
2,2,100,367.96
2,2,100,371.43
2,2,100,353.15
2,2,100,355.34
2,2,100,351.87
2,2,100,299.96
2,2,100,307.18
2,2,100,300.72
2,2,100,301.07
2,2,100,302.42
2,2,100,307.17
2,2,100,306.04
2,2,100,310.39
2,2,100,320.32
2,2,100,321.17
2,2,100,323.26
2,2,100,325.99
2,2,100,326.12
2,2,100,336.01
2,2,100,337.42
2,2,100,330.17
2,2,100,326.69
2,2,100,324.25
2,2,100,327.89
2,2,100,329.92
2,2,100,337.19
2,2,100,342.53
2,2,100,344.21
2,2,100,324.72
2,2,100,330.80
2,2,100,326.79
2,2,100,317.86
2,2,100,319.69
2,2,100,316.77
3,1,33,63.16
3,1,33,194.20
3,1,33,252.95
3,1,33,312.61
3,1,33,373.22
3,1,33,373.11
3,1,33,297.20
3,1,33,294.57
3,1,33,298.50
3,1,33,294.62
3,1,33,290.37
3,1,33,290.82
3,1,33,289.94
3,1,33,284.16
3,1,33,287.98
3,1,33,295.67
3,1,33,303.20
3,1,33,312.03
3,1,33,319.19
3,1,33,320.49
3,1,33,315.76
3,1,33,316.70
3,1,33,308.52
3,1,33,310.03
3,1,33,320.91
3,1,33,317.62
3,1,33,321.00
3,1,33,328.36
3,1,33,318.61
3,1,33,297.90
3,1,33,292.39
3,1,33,282.12
3,1,33,283.24
3,1,33,284.98
3,1,33,296.68
3,1,33,300.10
3,1,33,304.47
3,1,33,352.59
3,1,33,355.00
3,1,33,353.95
3,1,33,356.38
3,1,33,354.84
3,1,33,301.59
3,1,33,295.05
3,1,33,288.88
3,1,33,293.36
3,1,33,289.06
3,1,33,293.34
3,1,33,330.46
3,1,33,334.28
3,1,33,336.54
3,1,33,336.85
3,1,33,335.54
3,1,33,305.20
3,1,33,306.28
3,1,33,299.97
3,1,33,302.07
3,1,33,297.63
3,1,33,290.67
3,1,33,288.71
3,1,33,285.10
3,1,33,292.66
3,1,33,288.62
3,1,33,291.98
3,1,33,298.99
3,1,33,302.59
3,1,33,303.38
3,1,33,312.21
3,1,33,315.34
3,1,33,313.56
3,1,33,320.12
3,1,33,313.73
3,1,33,319.31
3,1,33,316.62
